,Crop_Code,Scientific_Name,Genus,Species,Variety,Life_Form,Habit,Life_Span,Physiology,Category,Plant_Attributes,Temp_Opt_Min,Temp_Opt_Max,Temp_Opt_Min_F,Temp_Opt_Max_F,Temp_Abs_Min,Temp_Abs_Max,Temp_Abs_Min_F,Temp_Abs_Max_F,Killing_Temp_Rest,Killing_Temp_Growth,Killing_Temp_Rest_F,Killing_Temp_Growth_F,Rain_Opt_Min,Rain_Opt_Max,Rain_Abs_Min,Rain_Abs_Max,Lat_Opt_Min,Lat_Opt_Max,Lat_Abs_Min,Lat_Abs_Max,Alt_Opt_Min,Alt_Opt_Max,Alt_Abs_Min,Alt_Abs_Max,pH_Opt_Min,pH_Opt_Max,pH_Abs_Min,pH_Abs_Max,Light_Opt_Min,Light_Opt_Max,Light_Abs_Min,Light_Abs_Max,Depth_Opt,Depth_Abs,Texture_Ops,Texture_Abs,Fertility_Ops,Fertility_Abs,Al_Toxicity_Opt,Al_Toxicity_Abs,Salinity_Ops,Salinity_Abs,Drainage_Opt,Drainage_Abs,Photoperiod,Abiotic_Tolererance,Abiotic_Susceptibility,Introduction_Risks,Production_System,Cropping_System,Subsystem,Companion_Species,Level_of_Mechanization,Labour_Intensity,Crop_Cycle_Min,Crop_Cycle_Max,Use_Main,Use_Detailed,Use_Part,Climate_Zone_Trewartha,USDA_Hardiness_Zone,USDA_Hardiness_Zone_Min,USDA_Hardiness_Zone_Max,Datasheet_URL,PFAF_URL,Climate_Zone_Trewartha_Abbreviations,Climate_Zone_Koppen_Geiger_Abbreviations,Climate_Zone_Koppen_Geiger_IDs
2411,238663,Zea mays ssp. mays,Zea,mays,,grass,erect,annual,single stem,"cereals & pseudocereals, forage/pasture, vegetables, materials, environmental",grown on large scale,18.0,33.0,64.4,91.4,10.0,47.0,50.0,116.6,-7.324697754749568,-0.42055267702936094,18.815544041450778,31.24300518134715,600.0,1200.0,400.0,1800.0,21.959985813389384,24.896480043077425,40.0,48.0,,,589.4025163469174,4000.0,5.0,7.0,4.5,8.5,very bright,very bright,very bright,clear skies,medium (50-150 cm),shallow (20-50 cm),"medium, organic","heavy, medium, light",high,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),medium (4-10 dS/m),well (dry spells),"well (dry spells), excessive (dry/moderately dry)","short day (<12 hours), neutral day (12-14 hours)",drought,hail,"mono culture may cause erosion problems, can become a weed",large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,65.0,365.0,food & beverage,starch,seeds,"tropical wet & dry (Aw), steppe or semiarid (Bs), subtropical humid (Cf), subtropical dry summer (Cs), subtropical dry winter (Cw), temperate oceanic (Do), temperate continental (Dc), temperate with humid winters (Df), temperate with dry winters (Dw)",2-11,2,11,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=238663,https://pfaf.org/user/Plant.aspx?LatinName=Zea+mays,"['Aw', 'Bs', 'Cf', 'Cs', 'Cw', 'Do', 'Dc', 'Df', 'Dw']","['Aw', 'Dwd', 'Cwc', 'Dfb', 'Dwb', 'Dfa', 'BSk', 'Dwc', 'Cfa', 'Cwb', 'Cfb', 'Dfc', 'Csb', 'Dfd', 'Cwa', 'Csc', 'BSh', 'Dwa', 'Csa', 'Cfc']","[3, 24, 13, 26, 22, 25, 7, 23, 14, 12, 15, 27, 9, 28, 11, 10, 6, 21, 8, 16]"
2412,238780,Eurycoma longifolia,Eurycoma,longifolia,,tree,erect,perennial,"deciduous, single stem",medicinals & aromatic,grown on small scale,20.0,30.0,68.0,86.0,15.0,35.0,59.0,95.0,-1.0,-1.0,30.2,30.2,2000.0,4000.0,1500.0,5000.0,21.959985813389384,24.896480043077425,10.0,10.0,,,589.4025163469174,700.0,4.5,5.5,4.0,6.0,cloudy skies,clear skies,light shade,clear skies,medium (50-150 cm),medium (50-150 cm),"medium, light, organic","heavy, medium, light, wide, organic",moderate,moderate,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),well (dry spells),short day (<12 hours),drought,flooding,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,0.0,0.0,medicinal,immune system applications,roots,tropical wet & dry (Aw),10-12,10,12,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=238780,https://pfaf.org/user/Plant.aspx?LatinName=Eurycoma+longifolia,['Aw'],['Aw'],[3]
2413,238798,Merxmuellera disticha,Merxmuellera,disticha,,tree,erect,perennial,multi stem,forage/pasture,grown on small scale,19.69321716734314,30.05038747087041,67.44779090121764,86.09069744756674,10.327194303952986,37.196301601810866,50.58894974711537,98.95334288325957,-7.324697754749568,-0.42055267702936094,18.815544041450778,31.24300518134715,947.8172943060056,1628.6292350871452,626.3806468873757,2404.2350062815904,21.959985813389384,24.896480043077425,35.91292483074026,42.98550562216286,,,589.4025163469174,1640.8418117416663,5.674299619855927,6.864807644648237,4.983632143578074,7.7080950376355135,very bright,very bright,very bright,cloudy skies,medium (50-150 cm),shallow (20-50 cm),"medium, light","heavy, medium, light",moderate,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),well (dry spells),short day (<12 hours),drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,0.0,0.0,food & beverage,vitamins,entire plant,"tropical wet & dry (Aw), tropical wet (Ar)",10-12,10,12,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=238798,https://pfaf.org/user/Plant.aspx?LatinName=Merxmuellera+disticha,"['Aw', 'Ar']","['Aw', 'Af', 'Am']","[3, 1, 2]"
2414,238799,Merxmuellera drakensbergensis,Merxmuellera,drakensbergensis,,tree,erect,perennial,multi stem,forage/pasture,grown on small scale,19.69321716734314,30.05038747087041,67.44779090121764,86.09069744756674,10.327194303952986,37.196301601810866,50.58894974711537,98.95334288325957,-7.324697754749568,-0.42055267702936094,18.815544041450778,31.24300518134715,947.8172943060056,1628.6292350871452,626.3806468873757,2404.2350062815904,21.959985813389384,24.896480043077425,35.91292483074026,42.98550562216286,,,589.4025163469174,1640.8418117416663,5.674299619855927,6.864807644648237,4.983632143578074,7.7080950376355135,very bright,very bright,very bright,cloudy skies,medium (50-150 cm),shallow (20-50 cm),"medium, light","heavy, medium, light",moderate,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),well (dry spells),short day (<12 hours),drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,0.0,0.0,food & beverage,vitamins,entire plant,"tropical wet & dry (Aw), tropical wet (Ar)",10-12,10,12,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=238799,https://pfaf.org/user/Plant.aspx?LatinName=Merxmuellera+drakensbergensis,"['Aw', 'Ar']","['Aw', 'Af', 'Am']","[3, 1, 2]"
2415,243766,Ziziphus abyssinica,Ziziphus,abyssinica,,"vine, shrub, tree","erect, climber/scrambler/scadent",perennial,"semi evergreen, single stem, multi stem","forage/pasture, fruits & nuts, vegetables, materials, medicinals & aromatic, forest/wood, environmental",grown on small scale,18.0,28.0,64.4,82.4,8.0,45.0,46.4,113.0,-25.0,0.0,-13.0,32.0,500.0,1800.0,300.0,2000.0,21.959985813389384,24.896480043077425,30.0,35.0,,,400.0,2000.0,5.5,7.5,5.0,8.0,very bright,very bright,cloudy skies,very bright,medium (50-150 cm),shallow (20-50 cm),"heavy, medium, light, wide, organic","heavy, medium, light, wide, organic",moderate,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),"well (dry spells), excessive (dry/moderately dry)",neutral day (12-14 hours),drought,humidity,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,365.0,365.0,food & beverage,vitamins,fruits,"tropical wet & dry (Aw), steppe or semiarid (Bs), subtropical humid (Cf)",5-10,5,10,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=243766,https://pfaf.org/user/Plant.aspx?LatinName=Ziziphus+abyssinica,"['Aw', 'Bs', 'Cf']","['Aw', 'BSh', 'BSk', 'Cfb', 'Cfc', 'Cfa']","[3, 6, 7, 15, 16, 14]"
2416,244366,Entada africana,Entada,africana,,tree,erect,perennial,"deciduous, single stem","forage/pasture, ornamentals/turf, medicinals & aromatic, forest/wood, environmental",grown on small scale,20.0,28.0,68.0,82.4,15.0,35.0,59.0,95.0,-7.324697754749568,-0.42055267702936094,18.815544041450778,31.24300518134715,800.0,1500.0,500.0,2000.0,21.959985813389384,24.896480043077425,20.0,20.0,,,1300.0,2050.0,5.0,7.0,4.5,7.5,cloudy skies,very bright,light shade,very bright,deep (>>150 cm),medium (50-150 cm),medium,"medium, light",moderate,moderate,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),well (dry spells),short day (<12 hours),drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,0.0,0.0,animal food (feed),vitamins,leaves,"tropical wet & dry (Aw), tropical wet (Ar)",10-12,10,12,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=244366,https://pfaf.org/user/Plant.aspx?LatinName=Entada+africana,"['Aw', 'Ar']","['Aw', 'Af', 'Am']","[3, 1, 2]"
2417,247560,Lolium x hybridum,Lolium,x,,grass,erect,annual,multi stem,forage/pasture,grown on large scale,12.666666666666666,26.666666666666668,54.8,80.0,3.6666666666666665,34.333333333333336,38.6,93.8,-7.324697754749568,-0.42055267702936094,18.815544041450778,31.24300518134715,533.3333333333334,1050.0,316.6666666666667,1666.6666666666667,30.333333333333332,28.333333333333332,54.0,55.0,,,589.4025163469174,2646.6666666666665,5.5,7.166666666666667,5.0,8.2,clear skies,very bright,cloudy skies,very bright,medium (50-150 cm),shallow (20-50 cm),"heavy, medium","heavy, medium, light",high,moderate,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),medium (4-10 dS/m),well (dry spells),"poorly (saturated >50% of year), well (dry spells)",long day (>14 hours),drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,0.0,0.0,animal food (feed),minerals,entire plant,"desert or arid (Bw), steppe or semiarid (Bs), subtropical dry summer (Cs), temperate oceanic (Do), temperate continental (Dc), temperate with humid winters (Df), temperate with dry winters (Dw)",4-8,4,8,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=247560,https://pfaf.org/user/Plant.aspx?LatinName=Lolium+x,"['Bw', 'Bs', 'Cs', 'Do', 'Dc', 'Df', 'Dw']","['Dfc', 'Dfd', 'Dwd', 'Csc', 'BSh', 'Dwa', 'Csa', 'BSk', 'Cfb', 'Dfb', 'Dwb', 'Cfc', 'Dwc', 'BWk', 'BWh', 'Dfa', 'Csb']","[27, 28, 24, 10, 6, 21, 8, 7, 15, 26, 22, 16, 23, 5, 4, 25, 9]"
2418,248814,Markhamia lutea,Markhamia,lutea,,tree,erect,perennial,"evergreen, single stem","materials, ornamentals/turf, medicinals & aromatic, forest/wood, environmental",grown on small scale,18.0,28.0,64.4,82.4,14.0,32.0,57.2,89.6,-7.324697754749568,-0.42055267702936094,18.815544041450778,31.24300518134715,800.0,2000.0,600.0,2400.0,21.959985813389384,24.896480043077425,10.0,10.0,,,900.0,2000.0,4.5,7.0,4.0,7.5,clear skies,very bright,clear skies,very bright,deep (>>150 cm),deep (>>150 cm),medium,"heavy, medium",moderate,moderate,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),well (dry spells),short day (<12 hours),drought,flooding,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,365.0,365.0,material,timber wood,bark,"tropical wet & dry (Aw), tropical wet (Ar)",10-12,10,12,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=248814,https://pfaf.org/user/Plant.aspx?LatinName=Markhamia+lutea,"['Aw', 'Ar']","['Aw', 'Af', 'Am']","[3, 1, 2]"
2419,248815,Zanthoxylum chalybeum,Zanthoxylum,chalybeum,,"shrub, tree",erect,perennial,"deciduous, single stem, multi stem","forage/pasture, medicinals & aromatic, forest/wood",grown on small scale,18.0,24.0,64.4,75.2,12.0,32.0,53.6,89.6,-7.324697754749568,-0.42055267702936094,18.815544041450778,31.24300518134715,800.0,1400.0,750.0,1500.0,21.959985813389384,24.896480043077425,30.0,35.0,,,589.4025163469174,1600.0,5.5,7.0,5.0,7.5,clear skies,very bright,cloudy skies,very bright,medium (50-150 cm),shallow (20-50 cm),"medium, light","medium, light",moderate,moderate,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),"well (dry spells), excessive (dry/moderately dry)",short day (<12 hours),drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,365.0,365.0,food additive,condiment/seasoning,leaves,"tropical wet & dry (Aw), subtropical humid (Cf)",10-12,10,12,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=248815,https://pfaf.org/user/Plant.aspx?LatinName=Zanthoxylum+chalybeum,"['Aw', 'Cf']","['Cfb', 'Aw', 'Cfc', 'Cfa']","[15, 3, 16, 14]"
2420,248816,Eucalyptus globoidea,Eucalyptus,globoidea,,tree,erect,perennial,single stem,"ornamentals/turf, forest/wood",grown on small scale,20.0,31.0,68.0,87.8,14.0,36.0,57.2,96.8,-6.0,-1.0,21.2,30.2,700.0,1300.0,600.0,1700.0,34.0,30.0,37.0,38.0,,,190.69444444444446,1100.0,5.5,6.5,5.0,7.0,clear skies,very bright,clear skies,very bright,deep (>>150 cm),shallow (20-50 cm),"medium, light","heavy, medium, light, wide",moderate,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),"well (dry spells), excessive (dry/moderately dry)","short day (<12 hours), neutral day (12-14 hours), long day (>14 hours)",drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,365.0,365.0,material,timber wood,bark,subtropical humid (Cf),9-11,9,11,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=248816,https://pfaf.org/user/Plant.aspx?LatinName=Eucalyptus+globoidea,['Cf'],"['Cfb', 'Cfa', 'Cfc']","[15, 14, 16]"
2421,248817,Eucalyptus piperita,Eucalyptus,piperita,,tree,erect,perennial,"evergreen, single stem","ornamentals/turf, medicinals & aromatic, forest/wood",grown on small scale,20.0,30.0,68.0,86.0,16.0,38.0,60.8,100.4,-10.0,-1.0,14.0,30.2,1000.0,1500.0,900.0,2000.0,34.0,34.0,36.0,36.0,,,190.69444444444446,1000.0,5.5,6.5,5.0,7.0,clear skies,very bright,cloudy skies,very bright,deep (>>150 cm),medium (50-150 cm),"medium, light","medium, light",moderate,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),"well (dry spells), excessive (dry/moderately dry)","short day (<12 hours), neutral day (12-14 hours), long day (>14 hours)",drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,365.0,365.0,material,timber wood,bark,subtropical humid (Cf),9-11,9,11,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=248817,https://pfaf.org/user/Plant.aspx?LatinName=Eucalyptus+piperita,['Cf'],"['Cfb', 'Cfa', 'Cfc']","[15, 14, 16]"
2422,248818,Eucalyptus scias,Eucalyptus,scias,,tree,erect,perennial,single stem,forest/wood,grown on small scale,22.0,32.0,71.6,89.6,18.0,38.0,64.4,100.4,4.0,0.0,39.2,32.0,1000.0,1300.0,900.0,2200.0,26.0,24.0,35.0,37.0,,,190.69444444444446,600.0,5.5,6.5,5.0,7.0,clear skies,very bright,clear skies,very bright,deep (>>150 cm),medium (50-150 cm),medium,"heavy, medium",moderate,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),well (dry spells),"short day (<12 hours), neutral day (12-14 hours), long day (>14 hours)",drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,365.0,365.0,material,timber wood,bark,subtropical humid (Cf),9-11,9,11,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=248818,https://pfaf.org/user/Plant.aspx?LatinName=Eucalyptus+scias,['Cf'],"['Cfb', 'Cfa', 'Cfc']","[15, 14, 16]"
2423,248819,Eucalyptus cypellocarpa,Eucalyptus,cypellocarpa,,tree,erect,perennial,"evergreen, single stem",forest/wood,grown on small scale,21.0,31.0,69.8,87.8,14.0,36.0,57.2,96.8,-7.0,-1.0,19.4,30.2,800.0,1400.0,600.0,2200.0,34.0,30.0,38.0,39.0,,,190.69444444444446,1200.0,6.0,7.0,5.5,7.5,clear skies,very bright,light shade,very bright,deep (>>150 cm),medium (50-150 cm),"heavy, medium","heavy, medium, light",moderate,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),medium (4-10 dS/m),well (dry spells),"well (dry spells), excessive (dry/moderately dry)","short day (<12 hours), neutral day (12-14 hours), long day (>14 hours)",drought,drought,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,365.0,365.0,material,timber wood,bark,subtropical humid (Cf),9-11,9,11,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=248819,https://pfaf.org/user/Plant.aspx?LatinName=Eucalyptus+cypellocarpa,['Cf'],"['Cfb', 'Cfa', 'Cfc']","[15, 14, 16]"
2424,248820,Eucalyptus rubida,Eucalyptus,rubida,,tree,erect,perennial,single stem,"materials, ornamentals/turf, forest/wood",grown on small scale,12.0,24.0,53.6,75.2,8.0,32.0,46.4,89.6,-6.0,-1.0,21.2,30.2,600.0,1600.0,500.0,2000.0,30.0,28.0,41.0,43.0,,,75.0,1400.0,5.5,6.5,5.0,7.0,clear skies,very bright,clear skies,very bright,deep (>>150 cm),medium (50-150 cm),"heavy, medium, light, wide","heavy, medium, light, wide",low,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),"well (dry spells), excessive (dry/moderately dry)","short day (<12 hours), neutral day (12-14 hours), long day (>14 hours)",drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,365.0,365.0,material,honey,flowers,"subtropical humid (Cf), temperate oceanic (Do)",9-11,9,11,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=248820,https://pfaf.org/user/Plant.aspx?LatinName=Eucalyptus+rubida,"['Cf', 'Do']","['Cfb', 'Cfa', 'Cfc']","[15, 14, 16]"
2425,304602,Thymus maroccanus,Thymus,maroccanus,,shrub,"erect, prostrate/procumbent/semi-erect",perennial,"evergreen, multi stem",medicinals & aromatic,grown on small scale,16.0,24.0,60.8,75.2,5.0,30.0,41.0,86.0,-10.0,-5.0,14.0,23.0,500.0,800.0,400.0,1000.0,27.0,15.0,34.0,35.0,,,400.0,1650.0,6.5,7.5,6.0,8.0,clear skies,very bright,cloudy skies,very bright,shallow (20-50 cm),shallow (20-50 cm),"medium, light","heavy, medium, light, wide",moderate,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),"well (dry spells), excessive (dry/moderately dry)",long day (>14 hours),drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,0.0,0.0,material,aromatics,entire plant,"steppe or semiarid (Bs), subtropical dry summer (Cs)",5-11,5,11,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=304602,https://pfaf.org/user/Plant.aspx?LatinName=Thymus+maroccanus,"['Bs', 'Cs']","['Csc', 'BSh', 'Csa', 'BSk', 'Csb']","[10, 6, 8, 7, 9]"
2426,305322,Melia volkensii,Melia,volkensii,,tree,erect,perennial,"deciduous, single stem","forage/pasture, materials, forest/wood, environmental",grown on small scale,20.0,28.0,68.0,82.4,16.0,32.0,60.8,89.6,-7.324697754749568,-0.42055267702936094,18.815544041450778,31.24300518134715,500.0,800.0,300.0,1000.0,13.666666666666666,10.5,10.0,10.0,,,350.0,1680.0,6.0,7.0,5.5,7.5,very bright,very bright,clear skies,very bright,medium (50-150 cm),shallow (20-50 cm),"heavy, medium, light, wide","heavy, medium, light, wide",moderate,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),"poorly (saturated >50% of year), well (dry spells), excessive (dry/moderately dry)",short day (<12 hours),drought,wind,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,365.0,365.0,animal food (feed),lipids,fruits,"tropical wet & dry (Aw), steppe or semiarid (Bs)",10-12,10,12,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=305322,https://pfaf.org/user/Plant.aspx?LatinName=Melia+volkensii,"['Aw', 'Bs']","['Aw', 'BSh', 'BSk']","[3, 6, 7]"
2427,305323,Populus ciliata,Populus,ciliata,,tree,erect,perennial,"deciduous, single stem","forage/pasture, medicinals & aromatic, forest/wood, environmental",grown on small scale,12.0,20.0,53.6,68.0,7.0,33.0,44.6,91.4,-7.324697754749568,-0.42055267702936094,18.815544041450778,31.24300518134715,700.0,3000.0,600.0,3500.0,25.0,20.0,35.0,45.0,,,589.4025163469174,3300.0,5.5,7.0,5.0,7.5,very bright,very bright,clear skies,very bright,deep (>>150 cm),shallow (20-50 cm),"medium, light","medium, light",high,moderate,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),"well (dry spells), excessive (dry/moderately dry)",long day (>14 hours),drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,365.0,365.0,animal food (feed),vitamins,leaves,subtropical dry summer (Cs),10-12,10,12,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=305323,https://pfaf.org/user/Plant.aspx?LatinName=Populus+ciliata,['Cs'],"['Csb', 'Csa', 'Csc']","[9, 8, 10]"
2428,305324,Ocotea usambarensis,Ocotea,usambarensis,,tree,erect,perennial,"evergreen, single stem","medicinals & aromatic, forest/wood",grown on small scale,15.0,20.0,59.0,68.0,8.0,30.0,46.4,86.0,-5.0,-5.0,23.0,23.0,1200.0,1800.0,1000.0,2500.0,21.959985813389384,24.896480043077425,5.0,5.0,,,1000.0,2800.0,5.5,6.0,5.0,6.5,clear skies,very bright,clear skies,very bright,deep (>>150 cm),deep (>>150 cm),medium,medium,high,moderate,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),well (dry spells),short day (<12 hours),drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,365.0,365.0,material,timber wood,bark,tropical wet & dry (Aw),10-12,10,12,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=305324,https://pfaf.org/user/Plant.aspx?LatinName=Ocotea+usambarensis,['Aw'],['Aw'],[3]
2429,305325,Polyscias fulva,Polyscias,fulva,,tree,erect,perennial,"evergreen, single stem","ornamentals/turf, medicinals & aromatic, forest/wood, environmental","grown on small scale, harvested from wild",20.0,30.0,68.0,86.0,18.0,36.0,64.4,96.8,-7.324697754749568,-0.42055267702936094,18.815544041450778,31.24300518134715,1500.0,2000.0,1200.0,2500.0,21.959985813389384,24.896480043077425,30.0,35.0,,,1180.0,2500.0,5.0,6.5,4.5,7.0,clear skies,very bright,clear skies,very bright,deep (>>150 cm),shallow (20-50 cm),"medium, light","medium, light",moderate,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),"well (dry spells), excessive (dry/moderately dry)",short day (<12 hours),drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,365.0,365.0,material,timber wood,bark,"tropical wet & dry (Aw), subtropical humid (Cf)",10-12,10,12,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=305325,https://pfaf.org/user/Plant.aspx?LatinName=Polyscias+fulva,"['Aw', 'Cf']","['Cfb', 'Aw', 'Cfc', 'Cfa']","[15, 3, 16, 14]"
